job_id,skill,title,category,city,esco_uri,esco_label,match_method
0112ac82-d16e-449b-8ae0-17e5bb874829,Digitalisering,Vil du være med å styrke vår informasjonsforvaltning? ,Not classified,LØRENSKOG,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
6470b8a9-c494-4fbf-aff8-d4f0ad7dcea5,Dataanalyse,Vil du være med på å forme fremtidens forsvarssystemer?,Not classified,KONGSBERG,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,dataanalyse,exact
a7f14e17-504c-4407-94c6-c24ab9096410,Hjelpemidler,Fysioterapeut til barn og unge,"Fysioterapeut, Fysioterapeut, Fysioterapeuter",DRAMMEN,http://data.europa.eu/esco/skill/8759c352-8b00-498f-985a-935f13e1b043,hjelpemidler,exact
a855c793-cccc-45ea-ab42-b3506dcbfd92,IT,Har du lyst til å bidra til å utvikle Forsvarets styringsløsninger?,Not classified,OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
a855c793-cccc-45ea-ab42-b3506dcbfd92,SAP,Har du lyst til å bidra til å utvikle Forsvarets styringsløsninger?,Not classified,OSLO,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact
c075b7d8-8703-4403-9e30-94b1081429d8,Krypto,Ønsker du å jobbe med kryptoforvaltning?,Not classified,KOLSÅS,http://data.europa.eu/esco/skill/2174c1b0-e13c-4850-8e4d-2bc6183018bf,krypto,exact
d2a1afdd-ffaa-4b73-8a8e-0f97c1710cdd,Dataanalyse,Rådgiver/seniorrådgiver strategi,Not classified,OSLO,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,dataanalyse,exact
d2a1afdd-ffaa-4b73-8a8e-0f97c1710cdd,Kvantitativ analyse,Rådgiver/seniorrådgiver strategi,Not classified,OSLO,http://data.europa.eu/esco/skill/6360a934-cc87-4954-9656-b32db20592e3,kvantitativ analyse,exact
daca1d3c-d0fe-470b-a075-3b9cfe3b455b,Hjelpemidler,Vi søker etter,"Ergoterapeut, Ergoterapeut, Ergoterapeuter",TØNSBERG,http://data.europa.eu/esco/skill/8759c352-8b00-498f-985a-935f13e1b043,hjelpemidler,exact
e811c6e2-f4bd-46dc-9502-a10911568299,Elektronikk,Vi søker dyktige elektroressurser - bli med og forme fremtiden i et inkluderende ingeniørmiljø,"Arealplanlegger, Arealplanlegger, Arealplanleggere",KONGSBERG,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
ecf23cc5-ca4e-45de-b693-abd78657f303,Signalbehandling,Nasjonal sikkerhetsmyndighet søker ingeniør for test av elektromagnetisk stråling (TEMPEST),"Tester av fartøysmotorer, Tester av fartøysmotorer, Maskiningeniører",FORNEBU,http://data.europa.eu/esco/skill/cfa2be0d-96d5-4017-a866-962efb9c5070,signalbehandling,exact
890ec532-b3aa-462f-b208-4792ecca7ad8,Smidig,Vi søker en erfaren Scrum Master!,"Ledere av IKT-enheter, Scrum Master, Scrum Master",BERGEN,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,smidig,exact
8a8a6641-2f24-41dc-ad9e-5587cbfb40da,Elektronikk,Shop Assistant,"Butikkmedarbeidere, Butikkmedarbeidere, salgsassistent, Butikkmedarbeider, Kundeservicemedarbeider (salg)",STEINKJER,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
8e62a09d-fe99-4c45-b6c1-fda6458bda5f,Adobe Creative Cloud,Vil du være med og forme hvordan en av Norges største merkevarer kommuniserer med bruk av video og motion?,"Regissører, Produsent, Produsent",OSLO,http://data.europa.eu/esco/skill/719d8699-a221-4b5a-8fc3-68a8645cbe03,Adobe Creative Cloud,exact
8ac09822-887f-4c0c-a9b3-8f5c5891c547,Maskinlæring,KI-utvikler,"Politiinspektør, Politiinspektør, Politibetjenter mv.",TRONDHEIM,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,maskinlæring,exact
8ac09822-887f-4c0c-a9b3-8f5c5891c547,Python,KI-utvikler,"Politiinspektør, Politiinspektør, Politibetjenter mv.",TRONDHEIM,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python,exact
955a6cf4-4618-4d6b-899d-97c6abca6f6a,Digitalisering,Vil du forme fremtidens Juristforbund?,"Andre ledere av produksjon og tjenesteyting, avdelingsleder, Avdelingsleder",OSLO,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
0a1cf5b8-f771-4b41-90ee-d116e74803e6,GDPR,Legal Counsel -- tett på forretningen i et nordisk teknologikonsern i utvikling,"Jurister og advokater, Jurister og advokater, advokat, Bedriftsjurist, Advokat",OSLO,http://data.europa.eu/esco/skill/d3e9b00a-0891-4fa8-836d-8240ec3d2758,GDPR,exact
0a1cf5b8-f771-4b41-90ee-d116e74803e6,IT Security,Legal Counsel -- tett på forretningen i et nordisk teknologikonsern i utvikling,"Jurister og advokater, Jurister og advokater, advokat, Bedriftsjurist, Advokat",OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,IT security,exact
07350979-7266-4744-bf9c-f9c551970aa4,IT,Onitio søker kommersielt sterk Account Executive,"Salgskonsulenter innen tekniske og medisinske produkter, Ettersalgsansvarlig, Ettersalgsansvarlig",OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
0d0fb5d2-5dd3-4504-8944-3da596bebc16,Digitalisering,Er du klar til å lede og videreutvikle hvordan vi jobber med vekt og estimering i en digital fremtid?,"Personalsjefer, Personalsjef, Personalsjef",STAVANGER,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
487d2d6a-6f63-4ebe-b58f-73d1235c4d57,Sem,Bli vår nye HR-konsulent i Adecco Vestfold og Telemark,"Personal- og karriererådgivere, Personalkonsulent, Personalkonsulent",SEM,http://data.europa.eu/esco/skill/eda4d727-4374-49af-ace4-118c7c906835,SEM,exact
07c144ef-ae8d-4de8-a921-ade3fb0c02fc,Elektronikk,Teknisk konsulent - Service tekniker søkes,"Andre ingeniører, Bilmekanikere, Serviceelektronikere, Automatikere, automasjonsingeniør, Teknisk rådgiver, Mekanikere for elektriske kjøretøy, Elektronikkinstallatør, kjøretøy, Automatiker",OSLO,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
145e0f81-5bf3-4d64-a0d0-1f528e475a7d,Informasjonssikkerhet,Seniorrådgiver teknologi,Not classified,OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,informasjonssikkerhet,exact
145e0f81-5bf3-4d64-a0d0-1f528e475a7d,Informatikk,Seniorrådgiver teknologi,Not classified,OSLO,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787,informatikk,exact
310d7b19-9ab0-4b2a-91bd-372437af5bc0,SAP,Ønsker du en spennende jobb i et internasjonalt prosjektmiljø?,"Prosjektkoordinator skipsteknikk og -systemer, Prosjektkoordinator skipsteknikk og -systemer, Sivilingeniører (maskin- og marinteknikk)",BERGEN,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact
56330d06-3e0d-486e-b42b-3d366916b745,Maskinlæring,Dataanalytiker,"Dataanalytiker, Dataanalytiker, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,maskinlæring,exact
56330d06-3e0d-486e-b42b-3d366916b745,Python,Dataanalytiker,"Dataanalytiker, Dataanalytiker, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python,exact
7a59c24e-03b4-4dcc-8389-afc1f43ae4c3,cybersikkerhet,Vil styrke arbeidet med sikkerhet knyttet til kunstig intelligens?,"Seniorkonsulent data, Seniorkonsulent data, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,cybersikkerhet,exact
b0a54bdd-d542-4838-91b1-7e10bd45bb2a,GIS,Vil du bidra til å sikre samfunnskritisk infrastruktur i Arktis?,"Prosjektingeniør (vann- og avløp), Prosjektingeniør (vann- og avløp), Sivilingeniører (bygg og anlegg)",LONGYEARBYEN,http://data.europa.eu/esco/skill/377861af-f966-4c87-a2db-7e99904312b9,gis,exact
d222b25c-1a14-4a1f-bdf6-2fb3f4aaf198,Digitalisering,Kan du gi over 50 virksomheter et felles språk? ,Not classified,OSLO,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
9b3ce7f9-cc5f-42bb-ba3f-f5a0dadf1a96,Elektronikk,Kjell & Co Tromsø søker butikksjef!,"Butikksjef, Butikksjef, Varehandelssjefer",TROMSØ,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
d683be55-4a74-4461-8e76-e875ec81fe35,Digitalisering,Fullstack-utvikler digitale løsninger,"Full-stack-utvikler, Full-stack-utvikler, Programvareutviklere",DRAMMEN,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
7f189b28-8d13-4561-a3fe-ffdf17841a49,Systemdesign,Electromechanical System Engineer- CARGOSCAN,"Sivilingeniører (elkraftteknikk);, Ingeniør, elektromekanikk, Maskiningeniører, Maskiningeniør, Elektronikkingeniører, Elektroingeniør, Elektronikkingeniører, Mekatronikkingeniør, ingeniør, mekatronikk",OSLO,http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9,systemdesign,exact
c8d8037f-91e0-40bd-b23c-d852ec75c3f1,Tekniske tegninger,Industrimekaniker og CNC Operatør,"Anleggsmaskin- og industrimekanikere, Industrimekaniker, Verktøymaker, låsesmeder mv., CNC-operatør, operatør av CNC-maskin",EIKEN,http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532,tekniske tegninger,exact
8085b76b-8868-4cbb-9c19-94e1ca28ae23,Digitalisering,Salgsrådgiver innen produksjonsplanlegging og digitalisering,"Salgsrepresentant, Selgere (engros), Selgere (engros);, Salgsrådgiver, Selgere (engros), Sivilingeniører (industri og produksjon);, Produksjonsplanleggingsingeniør",LARVIK,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
ad469f72-cdae-4435-b312-87f7fdf004bc,NOC,Network Operations Center Specialist,"Brukerstøtte, IKT, IT Support Specialist, Nettverksansvarlige, NOC Tekniker, Driftsteknikere, IKT, IKT-tekniker, IKT-tekniker",GLOMFJORD,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f,NOC,exact
8acb051b-aa0f-45b9-b2e9-80a9fcd4cb5f,IT,Produkteier (Product Owner),"Produkteier, Produkteier, Ledere av IKT-enheter, Product Owner",LILLEHAMMER,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
cb0653f4-bd64-402a-912c-b1d919dce09a,SaaS,Trigges du av å skape vekst gjennom å bygge nye kundeforhold?,"Salgskonsulent, Salgskonsulent, Selgere (engros)",HAMAR,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,SaaS,exact
9ecc1a40-81bf-4c38-9390-c4bcaeeeb09a,Digital sikkerhet,"Vil du bruke teknologi og KI på nye måter, og faktisk gjøre norske skoler tryggere mens du gjør det?","Systemutvikler, Systemutvikler, Systemanalytikere/-arkitekter",TRONDHEIM,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,digital sikkerhet,exact
9ecc1a40-81bf-4c38-9390-c4bcaeeeb09a,IT-sikkerhet,"Vil du bruke teknologi og KI på nye måter, og faktisk gjøre norske skoler tryggere mens du gjør det?","Systemutvikler, Systemutvikler, Systemanalytikere/-arkitekter",TRONDHEIM,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,IT-sikkerhet,exact
9ecc1a40-81bf-4c38-9390-c4bcaeeeb09a,Informasjonssikkerhet,"Vil du bruke teknologi og KI på nye måter, og faktisk gjøre norske skoler tryggere mens du gjør det?","Systemutvikler, Systemutvikler, Systemanalytikere/-arkitekter",TRONDHEIM,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,informasjonssikkerhet,exact
ecda1926-81a3-40ff-9d03-5f59e34b77dd,Dataanalyse,"Er du nyutdannet aktuar, statistiker eller matematiker - og vil bruke modeller til å løse reelle problemer?","Aktuar, Matematikere, statistikere mv., Matematikere, statistikere mv., Statistiker, Matematikere, statistikere mv., Matematiker, matematiker",OSLO,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,dataanalyse,exact
ecda1926-81a3-40ff-9d03-5f59e34b77dd,Python,"Er du nyutdannet aktuar, statistiker eller matematiker - og vil bruke modeller til å løse reelle problemer?","Aktuar, Matematikere, statistikere mv., Matematikere, statistikere mv., Statistiker, Matematikere, statistikere mv., Matematiker, matematiker",OSLO,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python,exact
ecda1926-81a3-40ff-9d03-5f59e34b77dd,R,"Er du nyutdannet aktuar, statistiker eller matematiker - og vil bruke modeller til å løse reelle problemer?","Aktuar, Matematikere, statistikere mv., Matematikere, statistikere mv., Statistiker, Matematikere, statistikere mv., Matematiker, matematiker",OSLO,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,R,exact
fba67035-1381-41a8-8d9c-a2ca7a17ca57,NOC,Network Operation Center Manager,"Call Center Manager, Call Center Manager, Arbeidsledere for kontorpersonell",GLOMFJORD,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f,NOC,exact
0edca5b2-47a1-4291-91da-5879fd3bb162,SAP,"Fagarbeider, Industrimekaniker","Industrimekaniker, Industrimekaniker, Anleggsmaskin- og industrimekanikere",MO I RANA,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact
5b733614-d999-4d14-a425-a0ae31e64583,Maskinlæring,AI Engineer / Head of AI,"Applikasjonsprogrammerere, Systemanalytikere/-arkitekter, utvikler av IKT-intelligenssystemer, EAI Ingeniør, Spesialist kunstig intelligens",OSLO,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,maskinlæring,exact
5b733614-d999-4d14-a425-a0ae31e64583,Python,AI Engineer / Head of AI,"Applikasjonsprogrammerere, Systemanalytikere/-arkitekter, utvikler av IKT-intelligenssystemer, EAI Ingeniør, Spesialist kunstig intelligens",OSLO,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python,exact
5b733614-d999-4d14-a425-a0ae31e64583,SaaS,AI Engineer / Head of AI,"Applikasjonsprogrammerere, Systemanalytikere/-arkitekter, utvikler av IKT-intelligenssystemer, EAI Ingeniør, Spesialist kunstig intelligens",OSLO,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,SaaS,exact
97e6552d-ab60-4066-bee9-da8fafb59155,SAP,Ta ansvar for kjernesystemene i en av Norges største helseaktører,"Ledere av IKT-enheter, SAP Process Manager, IKT-driftsleder",OSLO,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact
d3be5de4-3874-4bd1-a226-c1876117d006,iOS,Er du en løsningsorientert IT-profesjonell som trives med varierte utfordringer og god service?,"Overingeniør IT, Sivilingeniører (elektronikk), Systemanalytikere/-arkitekter, IT-ingeniør, dataingeniør",OSLO,http://data.europa.eu/esco/skill/ce26e71f-2d47-474e-89b6-7920931ac4fc,iOS,exact
e25dcc7f-a537-46ca-9e8a-1a1221439d81,SAP,Are you ready to shape the future of internal logistics at ABB?,"Logistikkansvarlig, Logistikkansvarlig, Ledere av logistikk og transport mv.",SKIEN,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact
b2933f50-b97c-4066-a062-910aafff90bf,IT,IT-medarbeidar,"IT-medarbeider, IT-medarbeider, Driftsteknikere, IKT",STORD,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
80f37475-478f-4c68-b754-6c29d6028941,Elektronikk,Power Strømmen søker deltidsselgere!,"Selger, Selger, Butikkmedarbeidere",STRØMMEN,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
cbb6691f-3c81-466c-8cf0-f9840efbc83b,hjelpemidler,BPA søkes til mann i Trondheim!,"Brukerstyrt personlig assistent (BPA), Brukerstyrt personlig assistent (BPA), Hjemmehjelper",TRONDHEIM,http://data.europa.eu/esco/skill/8759c352-8b00-498f-985a-935f13e1b043,hjelpemidler,exact
ab896fe2-ec37-4e02-b97f-8baeef2e53d9,Data engineering,Business Systems Developer,"Systemutvikler, Systemanalytikere/-arkitekter, Systemanalytikere/-arkitekter, Business Intelligence Developer, forsker innen datavitenskap",TROMSØ,http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639,data engineering,exact
dacb7f55-b58e-4f9a-b897-e43ee485a415,DevOps,Senior Backend-utvikler - Betjent Salg,"Programvareutviklere, Senior Backendutvikler, Senior Backendutvikler",OSLO,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4,DevOps,exact
dacb7f55-b58e-4f9a-b897-e43ee485a415,IT,Senior Backend-utvikler - Betjent Salg,"Programvareutviklere, Senior Backendutvikler, Senior Backendutvikler",OSLO,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
dacb7f55-b58e-4f9a-b897-e43ee485a415,Java,Senior Backend-utvikler - Betjent Salg,"Programvareutviklere, Senior Backendutvikler, Senior Backendutvikler",OSLO,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,Java,exact
0e391e07-48b4-49c2-a2cb-9fbb7a4f936d,Elektronikk,POWER søker serviceinnstilt og engasjert Selger!,"Butikkmedarbeidere, Selger, Selger",BODØ,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
b0b3647c-8371-412b-98e0-722ea3ac8b87,SAP,Vi søker en regnskapsfører til et spennende oppdrag!,"Regnskapsfører, Regnskapsfører, Regnskapsførere",KONGSBERG,http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,SAP,exact
c68f241d-eb79-4a5b-ae17-5f2aa95fe071,Tekniske tegninger,"Bergen: Experienced concrete workers wanted – Immediate start, excellent pay","Betongarbeidere, Betongarbeider, betongarbeider",BERGEN,http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532,tekniske tegninger,exact
7dd0bc52-ca52-4932-9bef-061f0b2c77e8,Elektronikk,Har du elektronikkompetanse og interesse for komplekse systemer?,"Elektronikkingeniører, Testingeniør elektronikk og telekommunikasjon, Elektronikkingeniører",KOLSÅS,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
7dd0bc52-ca52-4932-9bef-061f0b2c77e8,Krypto,Har du elektronikkompetanse og interesse for komplekse systemer?,"Elektronikkingeniører, Testingeniør elektronikk og telekommunikasjon, Elektronikkingeniører",KOLSÅS,http://data.europa.eu/esco/skill/2174c1b0-e13c-4850-8e4d-2bc6183018bf,krypto,exact
9142128c-8371-46f5-9869-f3e1ebd8fd89,GIS,Lyst på en spennende jobb på Smøla?,"Arealplanlegger, Arealplanlegger, Arealplanleggere",SMØLA,http://data.europa.eu/esco/skill/377861af-f966-4c87-a2db-7e99904312b9,gis,exact
b691df89-bb1b-40c5-9256-e2f0f3219b15,BIM,Planleggings eller prosjekteringsleder,"Ledere av bygge- og anleggsvirksomhet, Prosjekteringsleder bygg og anlegg, Strategi- og planleggingssjefer, Planleggingsleder, Strategi- og planleggingssjefer",KRISTIANSAND S,http://data.europa.eu/esco/skill/fae7e545-5114-43cc-8e83-178e2549ecb9,bim,exact
c272bcb5-2105-4581-a557-d8aa94fa06ce,GIS,Vil du bruke geodata til å utvikle framtidens fylkesveier i Agder?,"Geo Data analyst, Geo Data analyst, Landmålere, kartografer mv.",KRISTIANSAND S,http://data.europa.eu/esco/skill/377861af-f966-4c87-a2db-7e99904312b9,gis,exact
c900cd1b-1816-42dd-8ef6-1d428068dc42,Digitalisering,Vil du bidra til å løfte våre analoge arkiver inn i en heldigital fremtid?   ,"Kontormedarbeidere, Senior dokumentasjonsforvalter, Kontormedarbeidere",OSLO,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
71b4026d-beec-462a-b34e-c692efaf2113,Maskinlæring,"Join Team TechnipFMC - Senior Product Engineer - Condition and Performance Monitoring, Autonomous Diagnostics","Sivilingeniører (elektronikk);, Dataingeniør, Programvareutviklere, Programmerer, programvareutvikler, Andre sivilingeniører (unntatt elektroteknologi);, Applikasjonsingeniør",KONGSBERG,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,maskinlæring,exact
f31625b5-5e43-40ed-88f9-fcbe4fe1f7b2,Maskinlæring,"Join Team TechnipFMC - Product Engineer - Condition and Performance Monitoring, Autonomous Diagnostics","Sivilingeniører (industri og produksjon);, Produktingeniør, tekniker innen produktutvikling",KONGSBERG,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43,maskinlæring,exact
dd80d45f-3278-4e14-9d5e-55c07cb30daa,IT,Har du erfaring med IT-support?,"IT Support, IT Support, Brukerstøttere, IKT",KONGSBERG,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
665ac6e0-4e66-40ec-a6b6-31ba76f1e3dc,Tekniske tegninger,"Erfarne forskalingssnekkere, jernbindere og betongarbeidere søkes","Betongarbeider, Betongarbeider, Betongarbeidere, Betongarbeidere, Forskalingssnekker bygg, Betongarbeidere, Jernbinder",LØRENSKOG,http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532,tekniske tegninger,exact
3dc17561-d146-4f3d-8763-a9ad8c8d09a6,Informasjonsarkitektur,Har du bred kunnskap og erfaring med masterdata management?,"Andre programvare- og applikasjonsutviklere, Kvalitetsanalytiker datamaskiner, Systemanalytikere/-arkitekter, IT arkitekt, Organisasjonsrådgivere mv., Analytiker Forretningsprosesser, forretningsanalytiker",OSLO,http://data.europa.eu/esco/skill/1bba98a7-92b9-450b-9235-e0c905f8f3c4,informasjonsarkitektur,exact
f8a5d0f2-133a-4448-a435-eccc323b84c4,Digitalisering,Virksomhetsarkitekt for Tog,"Instruktør for tog- eller sporveisførere, Yrkesfaglærere",OSLO,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
f4829196-0872-4dac-a29a-bef7e3a44d55,Tekniske tegninger,Er du vår nye Platearbeider/Sveiser?,"Platearbeider, Platearbeidere, Sveisere, Sveiser, sveiser",SANDNES,http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532,tekniske tegninger,exact
73ad37e7-1c61-43c3-b6c1-2c4cccfc73f2,BIM,BIM rådgiver,"BIM-rådgiver, BIM-rådgiver, Sivilingeniører (bygg og anlegg)",SKIEN,http://data.europa.eu/esco/skill/fae7e545-5114-43cc-8e83-178e2549ecb9,bim,exact
0894b4c6-8e17-4860-a500-a195e0bc6574,Digitalisering,Vil du lede og videreutvikle USNs digitale tjenester?,"Andre administrative ledere, Digitaliseringsansvarlig, prosjektleder",BORRE,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,digitalisering,exact
aced2f15-c075-40a0-b0ed-a6fa9a531af3,Elektronikk,Driftsmedarbeider,"Driftstekniker, Andre ingeniører, Driftsteknikere, IKT, IT Driftsmedarbeider, Driftsteknikere",BODØ,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
2d24f8e0-2986-48f2-bc35-05bc3a767d22,Datavarehus,Data Engineer / Data Platform Engineer - Computas AS,"Dataarkitekt, Dataarkitekt, Databasedesignere og -administratorer",OSLO,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,datavarehus,exact
2d24f8e0-2986-48f2-bc35-05bc3a767d22,ETL,Data Engineer / Data Platform Engineer - Computas AS,"Dataarkitekt, Dataarkitekt, Databasedesignere og -administratorer",OSLO,http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051,ETL,exact
2d24f8e0-2986-48f2-bc35-05bc3a767d22,Python,Data Engineer / Data Platform Engineer - Computas AS,"Dataarkitekt, Dataarkitekt, Databasedesignere og -administratorer",OSLO,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python,exact
16dd9239-7f9c-41bd-b5f0-a54a1f427e82,Java,Java/Kotlin-utviklere (Oslo/Hybrid),"Java Backend Developer, Java Backend Developer, Systemanalytikere/-arkitekter",OSLO,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,Java,exact
6f570206-e171-41c3-8089-a219c1436af6,Elektronikk,Elkjøp Skien søker Selger (deltid),"Sales Advisor, Andre salgsmedarbeidere, Butikkmedarbeidere, Selger, salgsassistent",SKIEN,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,exact
961c309c-e4a8-49a3-89ac-97bbe0c38d93,SaaS,Senior Selger - Oslo  (SaaS/Tech),"Salgsansvarlig, Salgs- og markedssjefer, Selgere (engros);, Selger B2B, salgsrepresentant",OSLO,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,SaaS,exact
a8100c1e-3cd8-4f73-96a7-c539ef079a8b,.NET,Senior Software Engineer – Front of House (POS),"Senior Software Ingeniør, Senior Software Ingeniør, Programvareutviklere",STAVANGER,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,.NET,exact
a8100c1e-3cd8-4f73-96a7-c539ef079a8b,C#,Senior Software Engineer – Front of House (POS),"Senior Software Ingeniør, Senior Software Ingeniør, Programvareutviklere",STAVANGER,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,C#,exact
a8100c1e-3cd8-4f73-96a7-c539ef079a8b,IT,Senior Software Engineer – Front of House (POS),"Senior Software Ingeniør, Senior Software Ingeniør, Programvareutviklere",STAVANGER,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5,IT,exact
a8100c1e-3cd8-4f73-96a7-c539ef079a8b,POS,Senior Software Engineer – Front of House (POS),"Senior Software Ingeniør, Senior Software Ingeniør, Programvareutviklere",STAVANGER,http://data.europa.eu/esco/skill/f7e051fc-8f7b-45b3-8911-8ffb9b951f4a,POS,exact
85ecc1f1-dabc-46f6-9f84-ef1167de06f5,.NET,Senior .NET-utviklere (Oslo/Hybrid),".NET Developer, .NET Developer, Applikasjonsprogrammerere",OSLO,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,.NET,exact
